{'position': {'x': 1427.06665, 'y': 135.994629, 'z': -1150.312256}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1546.099487, 'y': 133.5, 'z': -1109.383423}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1705.384766, 'y': 134.188156, 'z': -1025.570801}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1766.150269, 'y': 135.473969, 'z': -823.428467}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1474.654297, 'y': 133.5, 'z': -1083.294556}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1654.339722, 'y': 133.5, 'z': -1036.634888}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1705.455566, 'y': 136.055664, 'z': -1160.063965}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1509.562134, 'y': 135.968857, 'z': -786.665894}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 9}
{'position': {'x': 1598.611694, 'y': 135.261505, 'z': -836.852783}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1545.682983, 'y': 133.5, 'z': -1066.172607}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1616.176392, 'y': 135.964111, 'z': -1131.726685}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1638.943848, 'y': 133.5, 'z': -1065.853516}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1601.179321, 'y': 179.679962, 'z': -934.914612}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1453.230957, 'y': 142.875473, 'z': -1091.080688}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'rocky_area', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1622.490112, 'y': 162.227234, 'z': -1002.968994}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 9}
{'position': {'x': 1687.30188, 'y': 133.5, 'z': -1111.313721}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1577.671265, 'y': 140.826889, 'z': -1054.723389}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 9}
{'position': {'x': 1683.660767, 'y': 134.987488, 'z': -814.428162}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1564.347412, 'y': 133.5, 'z': -887.578796}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1523.164795, 'y': 133.97435, 'z': -889.62146}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1525.903809, 'y': 133.5, 'z': -899.331726}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1743.106079, 'y': 135.946701, 'z': -816.255798}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1601.625488, 'y': 169.858047, 'z': -978.728516}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'rocky_area', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1575.893066, 'y': 133.616974, 'z': -1162.261841}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1642.339966, 'y': 133.5, 'z': -1028.977539}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1572.384521, 'y': 153.994431, 'z': -848.496887}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1555.858521, 'y': 133.5, 'z': -1067.180298}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1578.782349, 'y': 155.044296, 'z': -850.752197}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1696.598999, 'y': 134.987488, 'z': -810.000122}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1654.640747, 'y': 133.5, 'z': -949.539856}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1473.789185, 'y': 136.055664, 'z': -1214.355591}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1724.185181, 'y': 133.5, 'z': -900.625916}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1540.226685, 'y': 133.5, 'z': -1181.062012}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1525.679443, 'y': 164.988098, 'z': -852.627136}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1621.460938, 'y': 179.23909, 'z': -944.968933}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1701.697144, 'y': 133.5, 'z': -888.156738}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1479.476074, 'y': 133.5, 'z': -961.447754}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1428.712036, 'y': 136.116714, 'z': -1218.948853}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1486.031006, 'y': 133.5, 'z': -1159.998413}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1482.031128, 'y': 136.055664, 'z': -1204.023315}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1563.439697, 'y': 152.897293, 'z': -840.052368}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1662.498291, 'y': 133.5, 'z': -962.204712}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1753.228027, 'y': 140.124878, 'z': -908.997314}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'rocky_area', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1452.584106, 'y': 136.302734, 'z': -1119.969727}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'jari', 'area_no': 9}
{'position': {'x': 1519.013062, 'y': 133.5, 'z': -1074.972656}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1540.033813, 'y': 136.086182, 'z': -1210.981445}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1763.455078, 'y': 134.987488, 'z': -875.117432}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1666.300171, 'y': 135.94281, 'z': -1071.355713}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1564.113647, 'y': 151.977921, 'z': -820.400391}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1719.932983, 'y': 133.526001, 'z': -885.713501}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 9}
{'position': {'x': 1536.171021, 'y': 138.145447, 'z': -1191.31311}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1717.312134, 'y': 133.978546, 'z': -1090.382446}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1751.839355, 'y': 134.987488, 'z': -828.992126}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1580.148315, 'y': 136.018799, 'z': -802.962463}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 9}
{'position': {'x': 1490.46582, 'y': 133.5, 'z': -1172.438721}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1556.363037, 'y': 135.921753, 'z': -790.308228}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 9}
{'position': {'x': 1492.72168, 'y': 133.5, 'z': -906.783752}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1502.472778, 'y': 133.5, 'z': -1162.48645}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1700.231323, 'y': 134.987488, 'z': -816.058289}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1576.621094, 'y': 154.040268, 'z': -855.844116}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1675.811035, 'y': 133.5, 'z': -1116.02002}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1503.459717, 'y': 133.5, 'z': -924.309387}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1592.129761, 'y': 133.5, 'z': -872.713562}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1549.696899, 'y': 151.200455, 'z': -855.063232}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 9}
{'position': {'x': 1488.827637, 'y': 135.776291, 'z': -789.546143}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 9}
{'position': {'x': 1530.014771, 'y': 136.70195, 'z': -1202.028442}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1650.933228, 'y': 133.5, 'z': -967.566956}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1679.131714, 'y': 135.82695, 'z': -794.182617}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'rocky_area', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1574.16394, 'y': 133.5, 'z': -869.488586}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1544.730957, 'y': 133.5, 'z': -1178.376465}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1722.488037, 'y': 134.684845, 'z': -1109.967407}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1604.756836, 'y': 135.994629, 'z': -1153.181274}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1706.195923, 'y': 133.5, 'z': -1072.365479}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1534.473389, 'y': 164.826263, 'z': -850.969299}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 9}
{'position': {'x': 1671.036377, 'y': 134.987488, 'z': -842.801086}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1494.032349, 'y': 180.829208, 'z': -871.20636}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 9}
{'position': {'x': 1646.937866, 'y': 133.5, 'z': -1014.077271}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1469.244263, 'y': 133.5, 'z': -1106.800903}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1609.223389, 'y': 162.302383, 'z': -1003.453796}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1571.068481, 'y': 159.716553, 'z': -1189.406128}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'rocky_area', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1700.480591, 'y': 134.987488, 'z': -813.739868}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1432.3396, 'y': 135.933594, 'z': -1115.949585}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1579.204834, 'y': 135.860046, 'z': -795.002502}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'rocky_area', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1541.286865, 'y': 136.693954, 'z': -1200.602661}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1466.74292, 'y': 133.5, 'z': -1084.775879}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1643.816528, 'y': 137.23909, 'z': -825.437744}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 9}
{'position': {'x': 1522.136475, 'y': 133.5, 'z': -1179.172485}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1507.140869, 'y': 133.5, 'z': -1081.070801}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1607.981812, 'y': 162.304428, 'z': -1047.048096}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1649.61499, 'y': 133.5, 'z': -938.739746}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1527.785034, 'y': 134.071899, 'z': -882.82666}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1565.713257, 'y': 133.5, 'z': -1016.475281}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1557.182373, 'y': 133.5, 'z': -897.386719}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1721.319824, 'y': 135.961761, 'z': -796.470947}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'rocky_area', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1596.160889, 'y': 135.964111, 'z': -1143.650513}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1506.217163, 'y': 178.63916, 'z': -859.095642}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 9}
{'position': {'x': 1470.430786, 'y': 133.5, 'z': -1160.986938}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1562.196777, 'y': 133.5, 'z': -1164.652954}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1603.754028, 'y': 135.755798, 'z': -843.664795}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1458.703369, 'y': 179.463562, 'z': -885.10437}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 9}
{'position': {'x': 1677.985718, 'y': 134.820099, 'z': -1092.095581}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1650.473511, 'y': 133.5, 'z': -1047.143188}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1561.073242, 'y': 133.5, 'z': -913.058289}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1560.718018, 'y': 133.5, 'z': -1087.358765}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1609.769287, 'y': 162.302383, 'z': -1034.084351}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1555.511475, 'y': 133.5, 'z': -919.759277}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1573.720215, 'y': 174.663345, 'z': -960.809021}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1585.686279, 'y': 155.319366, 'z': -861.32312}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'rocky_area', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1465.270142, 'y': 136.055664, 'z': -1219.239014}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1661.434692, 'y': 135.518524, 'z': -810.372803}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1542.133301, 'y': 133.5, 'z': -1157.713745}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1658.037354, 'y': 134.987488, 'z': -849.620422}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 9}
{'position': {'x': 1539.649536, 'y': 133.5, 'z': -992.303711}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
{'position': {'x': 1527.127319, 'y': 133.5, 'z': -1188.381226}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 9}
{'position': {'x': 1642.316406, 'y': 133.5, 'z': -1055.514038}, 'level_range': {'x': 27.0, 'y': 34.0}, 'biome': 'lake', 'substance': 'kawasuna', 'area_no': 9}
