{'position': {'x': 777.34729, 'y': 169.824753, 'z': -571.75885}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 840.768311, 'y': 160.441681, 'z': -520.279175}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 950.02063, 'y': 130.71698, 'z': -444.786865}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 1046.65918, 'y': 113.934486, 'z': -482.272919}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1059.346069, 'y': 112.409843, 'z': -490.237152}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 924.092041, 'y': 136.600449, 'z': -454.113281}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 949.305054, 'y': 142.948761, 'z': -501.519806}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 902.256775, 'y': 159.509048, 'z': -539.967773}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 1026.331177, 'y': 118.1073, 'z': -432.735474}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 993.76825, 'y': 123.059059, 'z': -436.86795}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 747.992981, 'y': 156.517014, 'z': -512.802307}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 937.660034, 'y': 133.272552, 'z': -484.418213}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 778.650085, 'y': 165.244186, 'z': -513.910461}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 846.219238, 'y': 167.142227, 'z': -553.875732}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 861.28656, 'y': 155.873184, 'z': -509.194}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 982.630127, 'y': 146.618042, 'z': -558.998413}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 909.060852, 'y': 159.962753, 'z': -540.49115}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 950.565308, 'y': 130.8405, 'z': -392.4935}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 768.169617, 'y': 169.962769, 'z': -570.070862}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 1033.097778, 'y': 116.090187, 'z': -514.382751}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 916.262207, 'y': 139.297531, 'z': -493.79538}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 1019.854614, 'y': 118.592712, 'z': -499.315552}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 1052.663574, 'y': 113.227127, 'z': -472.274475}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 902.887634, 'y': 143.442413, 'z': -472.143494}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 792.986572, 'y': 169.962769, 'z': -613.146729}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 875.846069, 'y': 151.973373, 'z': -516.253052}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 938.143372, 'y': 133.136841, 'z': -453.085938}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 830.2146, 'y': 169.962769, 'z': -590.809875}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 1051.319336, 'y': 113.143181, 'z': -457.565674}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 901.102234, 'y': 143.834976, 'z': -461.117218}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 878.520447, 'y': 151.313873, 'z': -496.428406}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 810.695313, 'y': 162.990158, 'z': -505.855194}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 1008.002563, 'y': 119.942215, 'z': -508.376251}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 749.525146, 'y': 151.039673, 'z': -455.259674}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 1056.761719, 'y': 113.6838, 'z': -425.740906}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 888.358948, 'y': 148.178116, 'z': -490.447632}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 876.098816, 'y': 149.841354, 'z': -410.259277}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 859.573181, 'y': 156.203796, 'z': -532.147949}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 964.669373, 'y': 127.817581, 'z': -476.910492}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 1137.088257, 'y': 134.258408, 'z': -603.533936}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 798.557068, 'y': 165.12648, 'z': -523.68927}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 765.588379, 'y': 157.008408, 'z': -505.716461}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'rocky_area', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 824.073608, 'y': 169.817993, 'z': -580.869934}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 771.168152, 'y': 166.640137, 'z': -544.795532}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 827.198853, 'y': 160.684448, 'z': -494.31955}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 801.858215, 'y': 168.773621, 'z': -565.833923}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 994.209961, 'y': 122.309555, 'z': -495.803955}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 959.064941, 'y': 129.143173, 'z': -407.775208}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 747.311401, 'y': 153.353287, 'z': -465.260895}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 971.99176, 'y': 152.905396, 'z': -569.171509}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 901.602112, 'y': 144.272247, 'z': -478.840332}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 803.776428, 'y': 162.106934, 'z': -448.610687}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 879.638245, 'y': 148.873779, 'z': -418.694794}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 708.342468, 'y': 140.830017, 'z': -479.202423}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 950.409302, 'y': 130.705154, 'z': -412.547119}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 847.516663, 'y': 155.817307, 'z': -420.561035}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 760.955444, 'y': 151.526733, 'z': -439.576599}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 959.195251, 'y': 128.78302, 'z': -486.227753}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 1138.505127, 'y': 154.74791, 'z': -643.275818}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 995.826355, 'y': 122.119545, 'z': -483.450104}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 781.919189, 'y': 150.846359, 'z': -436.892822}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 829.130127, 'y': 159.264816, 'z': -466.365692}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 769.524475, 'y': 151.68158, 'z': -438.870575}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1017.191711, 'y': 131.151337, 'z': -553.216553}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 932.901733, 'y': 155.694046, 'z': -538.482605}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 705.301086, 'y': 144.961731, 'z': -454.040863}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 928.529602, 'y': 135.460098, 'z': -407.381927}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 848.98584, 'y': 157.231003, 'z': -486.661285}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 955.428955, 'y': 129.798492, 'z': -434.791382}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 1049.993286, 'y': 113.400093, 'z': -481.24707}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 685.966064, 'y': 137.876556, 'z': -492.298737}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 823.950439, 'y': 163.633423, 'z': -532.393921}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 885.908691, 'y': 148.97438, 'z': -496.126221}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 879.093323, 'y': 149.71759, 'z': -441.066254}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 844.131592, 'y': 157.178024, 'z': -460.985565}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 734.713135, 'y': 147.360245, 'z': -461.568512}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 1064.523926, 'y': 115.849144, 'z': -546.64447}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 954.052246, 'y': 143.251938, 'z': -515.753906}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 836.806458, 'y': 157.12883, 'z': -432.064087}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1064.168701, 'y': 124.53582, 'z': -597.522949}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 783.946655, 'y': 166.703568, 'z': -548.07251}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 1062.406128, 'y': 149.331757, 'z': -633.72644}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 833.170959, 'y': 162.062988, 'z': -528.316162}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 852.143311, 'y': 156.574936, 'z': -482.187561}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 900.614502, 'y': 144.25647, 'z': -493.10672}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 1049.012329, 'y': 129.138489, 'z': -599.940247}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 1050.029907, 'y': 113.21096, 'z': -457.802094}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 920.251526, 'y': 155.116638, 'z': -508.496033}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 797.040588, 'y': 164.42305, 'z': -512.121521}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 1025.017822, 'y': 120.755287, 'z': -446.137543}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 980.475159, 'y': 144.169601, 'z': -538.51593}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 972.062378, 'y': 127.538208, 'z': -400.160248}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1088.691895, 'y': 158.884216, 'z': -656.748535}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 864.724243, 'y': 154.929001, 'z': -499.752838}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 999.876831, 'y': 122.23391, 'z': -407.993652}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 830.52771, 'y': 162.842819, 'z': -533.414307}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 883.68457, 'y': 148.280548, 'z': -437.107056}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 979.85144, 'y': 146.412811, 'z': -548.414124}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 856.962769, 'y': 166.285217, 'z': -557.495483}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 889.14386, 'y': 146.726364, 'z': -437.48584}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 820.582397, 'y': 161.848618, 'z': -502.422363}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 825.185059, 'y': 163.20108, 'z': -529.009583}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 821.073547, 'y': 159.808319, 'z': -457.451538}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 812.652222, 'y': 169.797821, 'z': -590.317505}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 820.410034, 'y': 160.133057, 'z': -468.348633}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 958.224121, 'y': 160.328888, 'z': -569.282043}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 949.573608, 'y': 159.597214, 'z': -559.485901}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 884.014221, 'y': 163.414063, 'z': -552.96405}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 893.595215, 'y': 145.743408, 'z': -449.065704}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 977.9245, 'y': 125.739418, 'z': -441.527466}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 989.45697, 'y': 123.780029, 'z': -439.450775}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 1060.993774, 'y': 118.079735, 'z': -564.881958}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 972.503601, 'y': 126.712128, 'z': -440.983063}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 803.681396, 'y': 167.735153, 'z': -556.874268}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 960.291992, 'y': 154.748535, 'z': -551.851501}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 888.587402, 'y': 147.306961, 'z': -449.99527}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 829.492065, 'y': 159.199722, 'z': -451.247223}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 1107.603516, 'y': 148.204453, 'z': -639.67627}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 726.273376, 'y': 147.817551, 'z': -451.799438}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 1006.045471, 'y': 136.18248, 'z': -532.962708}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 925.246887, 'y': 135.809219, 'z': -391.893982}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 803.094055, 'y': 169.732498, 'z': -600.858398}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 887.490906, 'y': 148.510437, 'z': -504.714264}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 1036.331787, 'y': 117.743996, 'z': -432.166626}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 823.983582, 'y': 160.229874, 'z': -477.89978}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 891.093384, 'y': 145.899246, 'z': -401.198761}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 742.923584, 'y': 154.973877, 'z': -486.66153}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 1016.793213, 'y': 118.592552, 'z': -511.143677}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 873.350586, 'y': 151.231705, 'z': -446.501373}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 880.836304, 'y': 159.297653, 'z': -541.188354}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 899.102417, 'y': 159.315506, 'z': -539.40448}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 1038.80249, 'y': 114.885918, 'z': -524.393677}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 912.372803, 'y': 140.459686, 'z': -480.67807}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 1008.954468, 'y': 120.288727, 'z': -469.631439}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 1059.306274, 'y': 113.508224, 'z': -448.341339}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 904.451721, 'y': 142.279724, 'z': -435.902802}, 'level_range': {'x': 11.0, 'y': 15.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
